基金代码,基金名称,基金公司,固收+类型,股票仓位(%),债券贡献(%),加的贡献(%),90天规模变化(%),易方达/鹏华
020938.OF,长江90天持有C,长江资管,纯债/其他,0.0,0,0,0.0,否
010441.OF,东方红启兴三年持有B,东方红资产管理,纯债/其他,0.0,0,0,0.0,否
021307.OF,永赢宏泰E,永赢基金,纯债/其他,0.0,0,0,0.0,否
020620.OF,汇添富投资级信用债指数C,汇添富基金,纯债/其他,0.0,0,0,0.0,否
019712.OF,博时稳合一年持有A,博时基金,纯债/其他,0.0,0,0,0.0,否
019713.OF,博时稳合一年持有C,博时基金,纯债/其他,0.0,0,0,0.0,否
020619.OF,汇添富投资级信用债指数A,汇添富基金,纯债/其他,0.0,0,0,0.0,否
020855.OF,泉果泰然30天持有A,泉果基金,纯债/其他,0.0,0,0,0.0,否
020856.OF,泉果泰然30天持有C,泉果基金,纯债/其他,0.0,0,0,0.0,否
021120.OF,中银月月鑫30天滚动持有C,中银基金,纯债/其他,0.0,0,0,0.0,否
021119.OF,中银月月鑫30天滚动持有A,中银基金,纯债/其他,0.0,0,0,0.0,否
021290.OF,安信宝利F,安信基金,纯债/其他,0.0,0,0,0.0,否
019674.OF,汇丰晋信慧鑫六个月持有C,汇丰晋信基金,纯债/其他,0.0,0,0,0.0,否
019673.OF,汇丰晋信慧鑫六个月持有A,汇丰晋信基金,纯债/其他,0.0,0,0,0.0,否
021259.OF,富国中债0-2年国开行E,富国基金,纯债/其他,0.0,0,0,0.0,否
020948.OF,大成景朔利率债A,大成基金,纯债/其他,0.0,0,0,0.0,否
020949.OF,大成景朔利率债C,大成基金,纯债/其他,0.0,0,0,0.0,否
020764.OF,兴全中债0-3年政策性金融债A,兴证全球基金,纯债/其他,0.0,0,0,0.0,否
021220.OF,工银纯债D,工银瑞信基金,纯债/其他,0.0,0,0,0.0,否
020765.OF,兴全中债0-3年政策性金融债C,兴证全球基金,纯债/其他,0.0,0,0,0.0,否
021258.OF,富国中债-1-3年国开债E,富国基金,纯债/其他,0.0,0,0,0.0,否
021265.OF,兴业聚利C,兴业基金,纯债/其他,0.0,0,0,0.0,否
019837.OF,大摩恒利C,摩根士丹利基金,纯债/其他,0.0,0,0,0.0,否
019836.OF,大摩恒利A,摩根士丹利基金,纯债/其他,0.0,0,0,0.0,否
020819.OF,鹏扬永利90天持有C,鹏扬基金,纯债/其他,0.0,0,0,0.0,否
020818.OF,鹏扬永利90天持有A,鹏扬基金,纯债/其他,0.0,0,0,0.0,否
021228.OF,万家年年恒荣定开D,万家基金,纯债/其他,0.0,0,0,0.0,否
021221.OF,富国中债1-5年农发行E,富国基金,纯债/其他,0.0,0,0,0.0,否
021226.OF,汇丰晋信平稳增利中短债D,汇丰晋信基金,纯债/其他,0.0,0,0,0.0,否
021218.OF,中邮核心优势C,中邮基金,纯债/其他,0.0,0,0,0.0,否
021249.OF,国泰惠丰纯债C,国泰基金,纯债/其他,0.0,0,0,0.0,否
021155.OF,平安惠锦纯债C,平安基金,纯债/其他,0.0,0,0,0.0,否
016538.OF,国泰聚瑞纯债C,国泰基金,纯债/其他,0.0,0,0,0.0,否
020520.OF,富国瑞夏纯债C,富国基金,纯债/其他,0.0,0,0,0.0,否
020897.OF,永赢璟利A,永赢基金,纯债/其他,0.0,0,0,0.0,否
020539.OF,银华安泰A,银华基金,纯债/其他,0.0,0,0,0.0,否
020898.OF,永赢璟利C,永赢基金,纯债/其他,0.0,0,0,0.0,否
021070.OF,恒生前海恒荣纯债A,恒生前海基金,纯债/其他,0.0,0,0,0.0,否
021124.OF,华安安浦E,华安基金,纯债/其他,0.0,0,0,0.0,否
020540.OF,银华安泰C,银华基金,纯债/其他,0.0,0,0,0.0,否
021071.OF,恒生前海恒荣纯债C,恒生前海基金,纯债/其他,0.0,0,0,0.0,否
020519.OF,富国瑞夏纯债A,富国基金,纯债/其他,0.0,0,0,0.0,否
020944.OF,鹏扬中债0-3年政策性金融债C,鹏扬基金,纯债/其他,0.0,0,0,0.0,否
021151.OF,广发景秀纯债C,广发基金,纯债/其他,0.0,0,0,0.0,否
020943.OF,鹏扬中债0-3年政策性金融债A,鹏扬基金,纯债/其他,0.0,0,0,0.0,否
021054.OF,永赢众利C,永赢基金,纯债/其他,0.0,0,0,0.0,否
021055.OF,永赢伟益C,永赢基金,纯债/其他,0.0,0,0,0.0,否
020676.OF,大成元辰招利A,大成基金,纯债/其他,0.0,0,0,0.0,否
017603.OF,华夏国企创新C,华夏基金,纯债/其他,0.0,0,0,0.0,否
006426.OF,汇添富全球移动互联美元现汇,汇添富基金,纯债/其他,0.0,0,0,0.0,否
017602.OF,华夏国企创新A,华夏基金,纯债/其他,0.0,0,0,0.0,否
019190.OF,华商品质价值C,华商基金,固收+股票(高),38.41,0,0,0.0,否
019189.OF,华商品质价值A,华商基金,固收+股票(高),37.81,0,0,0.0,否
020677.OF,大成元辰招利C,大成基金,纯债/其他,0.0,0,0,0.0,否
021164.OF,天弘恒新D,天弘基金,纯债/其他,0.0,0,0,0.0,否
020926.OF,长信稳兴三个月定开E,长信基金,纯债/其他,0.0,0,0,0.0,否
020842.OF,联博智选A,联博基金,纯债/其他,0.0,0,0,0.0,否
020875.OF,中欧量化驱动C,中欧基金,纯债/其他,0.0,0,0,0.0,否
020843.OF,联博智选C,联博基金,纯债/其他,0.0,0,0,0.0,否
020816.OF,湘财红利量化选股A,湘财基金,固收+股票(高),42.05,0,0,0.0,否
020778.OF,太平福安稳健养老一年持有Y,太平基金,纯债/其他,0.0,0,0,0.0,否
021163.OF,鑫元中短债D,鑫元基金,纯债/其他,0.0,0,0,0.0,否
020817.OF,湘财红利量化选股C,湘财基金,固收+股票(高),40.66,0,0,0.0,否
021152.OF,华泰紫金季季享定开D,华泰证券资管,纯债/其他,0.0,0,0,0.0,否
021139.OF,上银政策性金融债C,上银基金,纯债/其他,0.0,0,0,0.0,否
021165.OF,浙商惠裕纯债D,浙商基金,纯债/其他,0.0,0,0,0.0,否
021114.OF,博时裕康纯债C,博时基金,纯债/其他,0.0,0,0,0.0,否
019864.OF,浦银安盛高端装备A,浦银安盛基金,纯债/其他,0.0,0,0,0.0,否
021121.OF,中欧盈选稳健6个月持有D,中欧基金,纯债/其他,0.0,0,0,0.0,否
019576.OF,汇添富稳兴回报A,汇添富基金,纯债/其他,0.0,0,0,0.0,否
019577.OF,汇添富稳兴回报C,汇添富基金,纯债/其他,0.0,0,0,0.0,否
021157.OF,华安中债1-3年政策金融债E,华安基金,纯债/其他,0.0,0,0,0.0,否
021130.OF,信澳鑫安C,信达澳亚基金,纯债/其他,0.0,0,0,0.0,否
021156.OF,华安中债1-5年国开行债券ETF联接E,华安基金,纯债/其他,0.0,0,0,0.0,否
021138.OF,上银中债1-3年国开债C,上银基金,纯债/其他,0.0,0,0,0.0,否
019865.OF,浦银安盛高端装备C,浦银安盛基金,纯债/其他,0.0,0,0,0.0,否
021123.OF,华夏养老2060五年持有A,华夏基金,纯债/其他,0.0,0,0,0.0,否
021122.OF,中欧盈选稳健6个月持有E,中欧基金,纯债/其他,0.0,0,0,0.0,否
018929.OF,蜂巢丰旭C,蜂巢基金,纯债/其他,0.0,0,0,0.0,否
018928.OF,蜂巢丰旭A,蜂巢基金,纯债/其他,0.0,0,0,0.0,否
021076.OF,诺德安鸿纯债C,诺德基金,纯债/其他,0.0,0,0,0.0,否
021037.OF,南方7-10年国开债I,南方基金,纯债/其他,0.0,0,0,0.0,否
020850.OF,东方享悦90天滚动持有A,东方基金,纯债/其他,0.0,0,0,0.0,否
019560.OF,交银稳悦回报C,交银施罗德基金,纯债/其他,0.0,0,0,0.0,否
020851.OF,东方享悦90天滚动持有C,东方基金,纯债/其他,0.0,0,0,0.0,否
019559.OF,交银稳悦回报A,交银施罗德基金,纯债/其他,0.0,0,0,0.0,否
021158.OF,华安鼎益E,华安基金,纯债/其他,0.0,0,0,0.0,否
019139.OF,中银睿泽稳健3个月持有A,中银基金,纯债/其他,0.0,0,0,0.0,否
021048.OF,景顺长城养老目标日期2035三年持有Y,景顺长城基金,纯债/其他,0.0,0,0,0.0,否
018937.OF,财通医药健康A,财通基金,纯债/其他,0.0,0,0,0.0,否
018938.OF,财通医药健康C,财通基金,纯债/其他,0.0,0,0,0.0,否
019140.OF,中银睿泽稳健3个月持有C,中银基金,纯债/其他,0.0,0,0,0.0,否
019733.OF,中泰福瑞稳健养老一年持有A,中泰证券资管,纯债/其他,0.0,0,0,0.0,否
019499.OF,兴全创新优势C,兴证全球基金,纯债/其他,0.0,0,0,0.0,否
021046.OF,平安港股通红利精选A,平安基金,纯债/其他,0.0,0,0,0.0,否
020525.OF,工银稳健丰盈30天滚动持有C,工银瑞信基金,纯债/其他,0.0,0,0,0.0,否
020075.OF,财通资管创新成长A,财通证券资管,纯债/其他,0.0,0,0,0.0,否
020076.OF,财通资管创新成长C,财通证券资管,纯债/其他,0.0,0,0,0.0,否
019341.OF,西部利得研究精选C,西部利得基金,纯债/其他,0.0,0,0,0.0,否
019340.OF,西部利得研究精选A,西部利得基金,纯债/其他,0.0,0,0,0.0,否
019498.OF,兴全创新优势A,兴证全球基金,纯债/其他,0.0,0,0,0.0,否
021047.OF,平安港股通红利精选C,平安基金,纯债/其他,0.0,0,0,0.0,否
014375.OF,永赢瑞弘12个月持有A,永赢基金,纯债/其他,0.0,0,0,0.0,否
019878.OF,永赢瑞弘12个月持有C,永赢基金,纯债/其他,0.0,0,0,0.0,否
019435.OF,易米鑫选品质A,易米基金,纯债/其他,0.0,0,0,0.0,否
019436.OF,易米鑫选品质C,易米基金,纯债/其他,0.0,0,0,0.0,否
020438.OF,光大鼎利90天滚动持有A,光大保德信基金,纯债/其他,0.0,0,0,0.0,否
021126.OF,华安鼎丰E,华安基金,纯债/其他,0.0,0,0,0.0,否
020439.OF,光大鼎利90天滚动持有C,光大保德信基金,纯债/其他,0.0,0,0,0.0,否
020524.OF,工银稳健丰盈30天滚动持有A,工银瑞信基金,纯债/其他,0.0,0,0,0.0,否
021096.OF,融通增益D,融通基金,纯债/其他,0.0,0,0,0.0,否
020259.OF,嘉实稳恒90天持有A,嘉实基金,纯债/其他,0.0,0,0,0.0,否
020260.OF,嘉实稳恒90天持有C,嘉实基金,纯债/其他,0.0,0,0,0.0,否
020551.OF,上银慧诚利60天持有C,上银基金,纯债/其他,0.0,0,0,0.0,否
019830.OF,华夏数字产业C,华夏基金,纯债/其他,0.0,0,0,0.0,否
020550.OF,上银慧诚利60天持有A,上银基金,纯债/其他,0.0,0,0,0.0,否
019829.OF,华夏数字产业A,华夏基金,纯债/其他,0.0,0,0,0.0,否
021067.OF,泰康瑞坤纯债A,泰康基金,纯债/其他,0.0,0,0,0.0,否
020887.OF,交银中债0-3年政策性金融债C,交银施罗德基金,纯债/其他,0.0,0,0,0.0,否
020542.OF,浙商汇金中债0-3年政策性金融债C,浙商资管,纯债/其他,0.0,0,0,0.0,否
019176.OF,汇添富添添乐双鑫A,汇添富基金,纯债/其他,0.0,0,0,0.0,否
019177.OF,汇添富添添乐双鑫C,汇添富基金,纯债/其他,0.0,0,0,0.0,否
021042.OF,天弘弘利C,天弘基金,纯债/其他,0.0,0,0,0.0,否
020541.OF,浙商汇金中债0-3年政策性金融债A,浙商资管,纯债/其他,0.0,0,0,0.0,否
020886.OF,交银中债0-3年政策性金融债A,交银施罗德基金,纯债/其他,0.0,0,0,0.0,否
021062.OF,宏利市值优选C,宏利基金,纯债/其他,0.0,0,0,0.0,否
021040.OF,华富恒欣纯债E,华富基金,纯债/其他,0.0,0,0,0.0,否
021043.OF,天弘弘利E,天弘基金,纯债/其他,0.0,0,0,0.0,否
021001.OF,平安惠利纯债C,平安基金,纯债/其他,0.0,0,0,0.0,否
019467.OF,信澳鑫裕6个月持有C,信达澳亚基金,纯债/其他,0.0,0,0,0.0,否
021003.OF,平安惠利纯债E,平安基金,纯债/其他,0.0,0,0,0.0,否
020953.OF,中欧稳悦120天滚动持有A,中欧基金,纯债/其他,0.0,0,0,0.0,否
020954.OF,中欧稳悦120天滚动持有C,中欧基金,纯债/其他,0.0,0,0,0.0,否
021018.OF,交银稳鑫短债E,交银施罗德基金,纯债/其他,0.0,0,0,0.0,否
019466.OF,信澳鑫裕6个月持有A,信达澳亚基金,纯债/其他,0.0,0,0,0.0,否
020978.OF,广发汇荣三个月定开C,广发基金,纯债/其他,0.0,0,0,0.0,否
020147.OF,兴银价值平衡A,兴银基金,纯债/其他,0.0,0,0,0.0,否
020148.OF,兴银价值平衡C,兴银基金,纯债/其他,0.0,0,0,0.0,否
020658.OF,信澳红利智选C,信达澳亚基金,纯债/其他,0.0,0,0,0.0,否
511130.SH,30年国债ETF博时,博时基金,纯债/其他,0.0,0,0,0.0,否
020214.OF,银华晶鑫C,银华基金,纯债/其他,0.0,0,0,0.0,否
020657.OF,信澳红利智选A,信达澳亚基金,纯债/其他,0.0,0,0,0.0,否
019665.OF,景顺长城保守养老目标一年持有A,景顺长城基金,纯债/其他,0.0,0,0,0.0,否
019337.OF,万家国企动力C,万家基金,纯债/其他,0.0,0,0,0.0,否
020213.OF,银华晶鑫A,银华基金,纯债/其他,0.0,0,0,0.0,否
021041.OF,博时裕利纯债C,博时基金,纯债/其他,0.0,0,0,0.0,否
019336.OF,万家国企动力A,万家基金,纯债/其他,0.0,0,0,0.0,否
020669.OF,国投瑞银弘信回报A,国投瑞银基金,纯债/其他,0.0,0,0,0.0,否
018901.OF,招商回报优选A,招商基金,纯债/其他,0.0,0,0,0.0,否
021017.OF,广发景宏C,广发基金,纯债/其他,0.0,0,0,0.0,否
018902.OF,招商回报优选C,招商基金,纯债/其他,0.0,0,0,0.0,否
021026.OF,德邦短债D,德邦基金,纯债/其他,0.0,0,0,0.0,否
020511.OF,金鹰科技致远C,金鹰基金,纯债/其他,0.0,0,0,0.0,否
020823.OF,汇泉安阳纯债A,汇泉基金,纯债/其他,0.0,0,0,0.0,否
018835.OF,广发成长启航A,广发基金,纯债/其他,0.0,0,0,0.0,否
019594.OF,嘉实稳宁纯债A,嘉实基金,纯债/其他,0.0,0,0,0.0,否
020824.OF,汇泉安阳纯债C,汇泉基金,纯债/其他,0.0,0,0,0.0,否
019159.OF,中欧产业领航A,中欧基金,纯债/其他,0.0,0,0,0.0,否
020567.OF,泓德智选启航A,泓德基金,纯债/其他,0.0,0,0,0.0,否
019595.OF,嘉实稳宁纯债C,嘉实基金,纯债/其他,0.0,0,0,0.0,否
020761.OF,汇添富丰泰纯债A,汇添富基金,纯债/其他,0.0,0,0,0.0,否
020679.OF,广发集盛C,广发基金,纯债/其他,0.0,0,0,0.0,否
020762.OF,汇添富丰泰纯债C,汇添富基金,纯债/其他,0.0,0,0,0.0,否
020568.OF,泓德智选启航C,泓德基金,纯债/其他,0.0,0,0,0.0,否
021024.OF,德邦景颐D,德邦基金,纯债/其他,0.0,0,0,0.0,否
020678.OF,广发集盛A,广发基金,纯债/其他,0.0,0,0,0.0,否
020510.OF,金鹰科技致远A,金鹰基金,纯债/其他,0.0,0,0,0.0,否
021025.OF,德邦景颐E,德邦基金,纯债/其他,0.0,0,0,0.0,否
019160.OF,中欧产业领航C,中欧基金,纯债/其他,0.0,0,0,0.0,否
018836.OF,广发成长启航C,广发基金,纯债/其他,0.0,0,0,0.0,否
020752.OF,华夏安悦C,华夏基金,纯债/其他,0.0,0,0,0.0,否
020751.OF,华夏安悦A,华夏基金,纯债/其他,0.0,0,0,0.0,否
019984.OF,南华同业存单指数7天持有,南华基金,纯债/其他,0.0,0,0,0.0,否
020991.OF,西部利得合赢E,西部利得基金,纯债/其他,0.0,0,0,0.0,否
020099.OF,万家惠诚回报平衡一年持有C,万家基金,纯债/其他,0.0,0,0,0.0,否
020098.OF,万家惠诚回报平衡一年持有A,万家基金,纯债/其他,0.0,0,0,0.0,否
020811.OF,富国盛利增强A,富国基金,纯债/其他,0.0,0,0,0.0,否
020998.OF,南方臻利3个月定开C,南方基金,纯债/其他,0.0,0,0,0.0,否
020812.OF,富国盛利增强C,富国基金,纯债/其他,0.0,0,0,0.0,否
020969.OF,中信保诚全球商品主题C,中信保诚基金,纯债/其他,0.0,0,0,0.0,否
021019.OF,广发汇兴3个月定开C,广发基金,纯债/其他,0.0,0,0,0.0,否
020654.OF,恒生前海兴泰C,恒生前海基金,纯债/其他,0.0,0,0,0.0,否
020653.OF,恒生前海兴泰A,恒生前海基金,纯债/其他,0.0,0,0,0.0,否
020965.OF,博时民泽纯债C,博时基金,纯债/其他,0.0,0,0,0.0,否
021012.OF,招商招享纯债D,招商基金,纯债/其他,0.0,0,0,0.0,否
020310.OF,海富通中债0-2年政策性金融债C,海富通基金,纯债/其他,0.0,0,0,0.0,否
020825.OF,景顺长城景泰丰利F,景顺长城基金,纯债/其他,0.0,0,0,0.0,否
020995.OF,景顺长城景兴信用纯债F,景顺长城基金,纯债/其他,0.0,0,0,0.0,否
020992.OF,华安中债7-10年国开行E,华安基金,纯债/其他,0.0,0,0,0.0,否
020309.OF,海富通中债0-2年政策性金融债A,海富通基金,纯债/其他,0.0,0,0,0.0,否
021011.OF,上银中债5-10年国开债C,上银基金,纯债/其他,0.0,0,0,0.0,否
020694.OF,光大超短债D,光大保德信基金,纯债/其他,0.0,0,0,0.0,否
020716.OF,景顺长城60天持有A,景顺长城基金,纯债/其他,0.0,0,0,0.0,否
020717.OF,景顺长城60天持有C,景顺长城基金,纯债/其他,0.0,0,0,0.0,否
020974.OF,鑫元鸿利C,鑫元基金,纯债/其他,0.0,0,0,0.0,否
021010.OF,信澳安盛纯债C,信达澳亚基金,纯债/其他,0.0,0,0,0.0,否
020788.OF,国寿安保泰裕C,国寿安保基金,纯债/其他,0.0,0,0,0.0,否
021009.OF,信澳瑞享利率债C,信达澳亚基金,纯债/其他,0.0,0,0,0.0,否
021014.OF,信澳悦享利率债C,信达澳亚基金,纯债/其他,0.0,0,0,0.0,否
019997.OF,长信优势行业A,长信基金,纯债/其他,0.0,0,0,0.0,否
020731.OF,国投瑞银启源利率债,国投瑞银基金,纯债/其他,0.0,0,0,0.0,否
019998.OF,长信优势行业C,长信基金,纯债/其他,0.0,0,0,0.0,否
020248.OF,惠升中债7-10年政金债指数A,惠升基金,纯债/其他,0.0,0,0,0.0,否
020787.OF,国寿安保泰裕A,国寿安保基金,纯债/其他,0.0,0,0,0.0,否
020977.OF,银华长荣C,银华基金,纯债/其他,0.0,0,0,0.0,否
020968.OF,国投瑞银顺昌纯债C,国投瑞银基金,纯债/其他,0.0,0,0,0.0,否
020963.OF,中信保诚景华D,中信保诚基金,纯债/其他,0.0,0,0,0.0,否
020661.OF,中加科技创新A,中加基金,纯债/其他,0.0,0,0,0.0,否
020662.OF,中加科技创新C,中加基金,纯债/其他,0.0,0,0,0.0,否
018808.OF,财通同业存单指数7天持有,财通基金,纯债/其他,0.0,0,0,0.0,否
020334.OF,华夏聚安优选三个月持有C,华夏基金,纯债/其他,0.0,0,0,0.0,否
020333.OF,华夏聚安优选三个月持有A,华夏基金,纯债/其他,0.0,0,0,0.0,否
019647.OF,华安双债添利E,华安基金,纯债/其他,0.0,0,0,0.0,否
020706.OF,蜂巢添汇纯债E,蜂巢基金,纯债/其他,0.0,0,0,0.0,否
020928.OF,博时富腾纯债C,博时基金,纯债/其他,0.0,0,0,0.0,否
020929.OF,国投瑞银新活力定开D,国投瑞银基金,纯债/其他,0.0,0,0,0.0,否
020786.OF,安信长鑫增强C,安信基金,纯债/其他,0.0,0,0,0.0,否
020970.OF,益民品质升级C,益民基金,纯债/其他,0.0,0,0,0.0,否
020785.OF,安信长鑫增强A,安信基金,纯债/其他,0.0,0,0,0.0,否
020883.OF,南方月月享30天滚动持有E,南方基金,纯债/其他,0.0,0,0,0.0,否
020861.OF,万家悦兴3个月定开D,万家基金,纯债/其他,0.0,0,0,0.0,否
020957.OF,中银全球策略C,中银基金,纯债/其他,0.0,0,0,0.0,否
020959.OF,摩根纯债丰利D,摩根基金,纯债/其他,0.0,0,0,0.0,否
020674.OF,招商中债0-3年政策性金融债A,招商基金,纯债/其他,0.0,0,0,0.0,否
020675.OF,招商中债0-3年政策性金融债C,招商基金,纯债/其他,0.0,0,0,0.0,否
020663.OF,华安季季鑫90天持有A,华安基金,纯债/其他,0.0,0,0,0.0,否
020664.OF,华安季季鑫90天持有C,华安基金,纯债/其他,0.0,0,0,0.0,否
020962.OF,中信保诚双盈D,中信保诚基金,纯债/其他,0.0,0,0,0.0,否
016783.OF,平安养老目标日期2050三年持有,平安基金,纯债/其他,0.0,0,0,0.0,否
020931.OF,富国景利纯债C,富国基金,纯债/其他,0.0,0,0,0.0,否
020637.OF,华泰紫金价值远见18个月持有A,华泰证券资管,纯债/其他,0.0,0,0,0.0,否
020638.OF,华泰紫金价值远见18个月持有C,华泰证券资管,纯债/其他,0.0,0,0,0.0,否
020964.OF,安信企业价值优选C,安信基金,纯债/其他,0.0,0,0,0.0,否
018822.OF,银华新材料C,银华基金,纯债/其他,0.0,0,0,0.0,否
020471.OF,长城0-5年政金债A,长城基金,纯债/其他,0.0,0,0,0.0,否
018821.OF,银华新材料A,银华基金,纯债/其他,0.0,0,0,0.0,否
020958.OF,平安惠涌纯债C,平安基金,纯债/其他,0.0,0,0,0.0,否
018826.OF,兴银创盈一年定开,兴银基金,纯债/其他,0.0,0,0,0.0,否
020472.OF,长城0-5年政金债C,长城基金,纯债/其他,0.0,0,0,0.0,否
019046.OF,申万菱信安泰裕利纯债C,申万菱信基金,纯债/其他,0.0,0,0,0.0,否
019045.OF,申万菱信安泰裕利纯债A,申万菱信基金,纯债/其他,0.0,0,0,0.0,否
020960.OF,博时聚润纯债C,博时基金,纯债/其他,0.0,0,0,0.0,否
020860.OF,华富泰合平衡3个月持有C,华富基金,纯债/其他,0.0,0,0,0.0,否
020859.OF,华富泰合平衡3个月持有A,华富基金,纯债/其他,0.0,0,0,0.0,否
019735.OF,华富恒享纯债C,华富基金,纯债/其他,0.0,0,0,0.0,否
020546.OF,鹏扬季季鑫90天滚动持有C,鹏扬基金,纯债/其他,0.0,0,0,0.0,否
020547.OF,鹏扬季季鑫90天滚动持有E,鹏扬基金,纯债/其他,0.0,0,0,0.0,否
019734.OF,华富恒享纯债A,华富基金,纯债/其他,0.0,0,0,0.0,否
020545.OF,鹏扬季季鑫90天滚动持有A,鹏扬基金,纯债/其他,0.0,0,0,0.0,否
020584.OF,农银金季三个月持有C,农银汇理基金,纯债/其他,0.0,0,0,0.0,否
020583.OF,农银金季三个月持有A,农银汇理基金,纯债/其他,0.0,0,0,0.0,否
020709.OF,同泰恒盛D,同泰基金,纯债/其他,0.0,0,0,0.0,否
019690.OF,华商产业机遇A,华商基金,纯债/其他,0.0,0,0,0.0,否
020186.OF,上银国企红利A,上银基金,纯债/其他,0.0,0,0,0.0,否
020400.OF,国泰利恒30天持有C,国泰基金,纯债/其他,0.0,0,0,0.0,否
