日期,创业板指涨跌幅%,科创50涨跌幅%,等权平均涨跌幅%,归1净值
2026/03/26,-1.3411,-2.0226,1.555180689942759
2026/03/27,0.7148,0.9271,1.5838205242853791
2026/03/30,-0.6834,-0.8438,1.5868132957098635
2026/03/31,-2.7007,-2.5937,1.5568134954532946
2026/04/01,1.9646,3.3328,1.5947503003457395
2026/04/02,-2.3056,-2.7744,1.5633503845695669
2026/04/03,-0.7266,-0.4731,1.537801893715877
2026/04/07,0.3562,1.4173,1.5560715799559601
2026/04/08,5.9097,6.1754,1.6339360013525344
2026/04/09,-0.7262,-0.6464,1.613338195635484
2026/04/10,3.776,1.529,1.632150057797615
2026/04/13,0.8018,0.791,1.6359236376957447
2026/04/14,2.3613,2.1657,1.6607376546170411
2026/04/15,-1.2243,0.089,1.653449806352532
2026/04/16,3.1668,1.131,1.6823477769290818
2026/04/17,1.4346,0.079,1.6899922138161476
2026/04/20,-0.0195,1.9089,1.7022370186015081
2026/04/21,0.3089,-1.6438,1.6982361828472083
2026/04/22,1.7301,1.7146,1.7150648712834946
2026/04/23,-0.8663,-1.278,1.6872356798612897
2026/04/24,-1.4102,1.4724,1.690175536182237
2026/04/27,-0.5179,3.7628,1.7148764206364633
2026/04/28,-1.4272,-1.3076,1.6901318857051169
2026/04/29,2.515,0.3254,1.7098941077064198
2026/04/30,-0.2717,5.1932,1.7261835165171315
2026/05/06,2.747,5.4664,1.7580157905558613
2026/05/07,1.453,1.3242,1.7892863733692685
2026/05/08,-0.9634,-2.2888,1.8051135059849066
2026/05/11,3.4995,4.6469,1.8378184802818012
2026/05/12,0.1504,0.4131,1.8201702586011663
2026/05/13,2.6291,2.6896,1.8431773562835057
2026/05/14,-2.1591,-2.5452,1.8109395945053532
2026/05/15,-0.5587,-1.6713,1.8060050919700572
2026/05/18,-0.3611,0.8077,1.8185331506324933
2026/05/19,-0.1644,3.8113,1.8437802100693543
2026/05/20,0.3416,3.2047,1.8405130684127156
2026/05/21,-2.3461,-3.7034,1.7734023299683985
2026/05/22,2.8389,1.5076,1.8162899372358885
2026/05/25,2.0987,5.8782,1.82338587325138
2026/05/26,0.5448,-1.4941,1.7902485518499873
2026/05/27,0.067,-2.7979,1.7699592711571899
2026/05/28,1.9601,1.5863,1.7876717314726631
2026/05/29,-2.1121,-5.0387,1.7188084175401064
2026/06/01,-2.1548,-5.0036,1.7226270254490186
2026/06/02,2.6558,1.6148,1.7102556349403515
2026/06/03,1.6548,2.1072,1.7077443639762306
2026/06/04,-0.8271,0.6881,1.6958530667307659
