date,index_name,daily_buy_amt,daily_sell_amt,daily_net_amt,cum_position,cost_price,close_price,pnl_pct,abnormal_bars
20250318,沪深300,0.0279,0.0,0.0279,1556.3,3.6542,4.155,13.7,1
20250319,沪深300,2.0754,0.8646,1.2108,1559.57,3.6545,4.1605,13.85,2
20250320,沪深300,0.0,0.5524,-0.5524,1546.09,3.6545,4.126,12.9,2
20250321,沪深300,0.0,4.0145,-4.0145,1517.37,3.6545,4.06,11.1,4
20250324,沪深300,0.0,0.0,0.0,1523.91,3.6545,4.0775,11.57,0
20250325,沪深300,0.0,0.0,0.0,1524.84,3.6545,4.08,11.64,0
20250326,沪深300,0.0,0.0,0.0,1519.05,3.6545,4.0645,11.22,0
20250327,沪深300,3.9792,0.0,3.9792,1527.69,3.655,4.077,11.55,2
20250328,沪深300,0.0,0.7712,-0.7712,1520.36,3.655,4.0595,11.07,1
20250331,沪深300,0.1306,3.2951,-3.1645,1495.66,3.655,4.002,9.49,5
20250401,沪深300,0.0,0.0,0.0,1495.1,3.655,4.0005,9.45,0
20250402,沪深300,0.0,0.0,0.0,1493.79,3.655,3.997,9.36,0
20250403,沪深300,6.0548,4.2012,1.8536,1487.99,3.6555,3.9765,8.78,6
20250407,沪深300,158.6186,90.521,68.0976,1457.81,3.6579,3.7125,1.49,17
20250408,沪深300,166.9453,105.0321,61.9132,1533.79,3.6605,3.747,2.36,17
20250409,沪深300,27.3698,0.3632,27.0066,1573.99,3.6611,3.7785,3.21,9
20250410,沪深300,10.3296,0.2633,10.0663,1609.67,3.6615,3.84,4.87,6
20250411,沪深300,2.2599,0.038,2.2219,1618.6,3.6616,3.856,5.31,3
20250414,沪深300,0.0112,2.3919,-2.3807,1620.0,3.6616,3.865,5.55,2
20250415,沪深300,26.2163,0.0,26.2163,1646.87,3.663,3.8665,5.56,3
20250416,沪深300,90.9913,0.0,90.9913,1743.28,3.6674,3.8785,5.76,4
20250417,沪深300,19.8247,3.143,16.6818,1759.98,3.6684,3.8785,5.73,4
20250418,沪深300,44.3828,0.0,44.3828,1808.71,3.6707,3.888,5.92,3
20250421,沪深300,0.0,2.1168,-2.1168,1808.46,3.6707,3.892,6.03,2
20250422,沪深300,0.0,0.0,0.0,1810.08,3.6707,3.8955,6.13,0
20250423,沪深300,0.0,0.0,0.0,1811.94,3.6707,3.8995,6.23,0
20250424,沪深300,0.0,0.6756,-0.6756,1810.1,3.6707,3.897,6.17,1
20250425,沪深300,0.0566,0.4732,-0.4166,1810.15,3.6707,3.898,6.19,2
20250428,沪深300,0.2558,0.0,0.2558,1809.01,3.6707,3.895,6.11,1
20250429,沪深300,0.2741,0.0,0.2741,1804.88,3.6707,3.8855,5.85,1
20250430,沪深300,0.0,0.0,0.0,1803.71,3.6707,3.883,5.78,0
20250506,沪深300,1.3804,1.7472,-0.3668,1820.76,3.6708,3.9205,6.8,3
20250507,沪深300,2.2811,3.623,-1.3419,1829.88,3.6709,3.943,7.41,7
20250508,沪深300,2.4436,0.0,2.4436,1843.92,3.6711,3.968,8.09,4
20250509,沪深300,0.0,1.0479,-1.0479,1840.09,3.6711,3.962,7.92,1
20250512,沪深300,3.6567,1.8101,1.8465,1863.07,3.6714,4.0075,9.16,5
20250513,沪深300,0.4866,4.1934,-3.7069,1861.47,3.6714,4.012,9.28,4
20250514,沪深300,17.1585,6.8542,10.3042,1895.71,3.6729,4.0635,10.64,7
20250515,沪深300,0.5991,1.6601,-1.0609,1878.56,3.6729,4.029,9.69,5
20250516,沪深300,0.0,0.7313,-0.7313,1867.1,3.6729,4.006,9.07,4
20250519,沪深300,0.0,0.0657,-0.0657,1864.24,3.6729,4.0,8.91,1
20250520,沪深300,3.4736,0.285,3.1886,1877.45,3.6732,4.0215,9.48,3
20250521,沪深300,1.2297,1.073,0.1567,1884.85,3.6733,4.037,9.9,5
20250522,沪深300,0.3775,0.0,0.3775,1883.35,3.6733,4.033,9.79,2
20250523,沪深300,1.4633,10.4555,-8.9922,1861.57,3.6734,4.0055,9.04,4
20250526,沪深300,3.2274,2.3209,0.9065,1852.95,3.6737,3.985,8.47,7
20250527,沪深300,0.1505,1.0306,-0.8801,1842.07,3.6737,3.9635,7.89,4
20250528,沪深300,0.0,2.6157,-2.6157,1837.37,3.6737,3.959,7.77,2
20250529,沪深300,6.1828,4.3509,1.8318,1850.12,3.6741,3.9825,8.39,5
20250530,沪深300,0.0,7.141,-7.141,1838.55,3.6741,3.973,8.13,3
20250603,沪深300,1.4271,0.0,1.4271,1839.97,3.6742,3.973,8.13,1
20250604,沪深300,0.3055,1.3094,-1.0038,1847.07,3.6742,3.9905,8.61,2
20250605,沪深300,0.6306,0.0,0.6306,1852.56,3.6743,4.001,8.89,4
20250606,沪深300,0.0,0.0,0.0,1853.72,3.6743,4.0035,8.96,0
20250609,沪深300,1.07,1.6507,-0.5808,1857.77,3.6744,4.0135,9.23,4
20250610,沪深300,3.448,11.7939,-8.3458,1838.09,3.6746,3.989,8.56,4
20250611,沪深300,12.7714,8.0326,4.7387,1857.82,3.6756,4.0215,9.41,9
20250612,沪深300,0.8054,4.9782,-4.1727,1854.56,3.6757,4.0235,9.46,3
20250613,沪深300,0.1054,6.5352,-6.4297,1836.14,3.6757,3.9975,8.76,5
20250616,沪深300,1.8748,0.5479,1.3269,1842.3,3.6758,4.008,9.04,4
20250617,沪深300,0.173,0.0194,0.1537,1841.76,3.6758,4.0065,9.0,2
20250618,沪深300,0.1392,0.0,0.1392,1823.74,3.6758,3.967,7.92,1
20250619,沪深300,0.2028,2.8892,-2.6864,1805.89,3.6758,3.934,7.02,4
20250620,沪深300,0.0,0.0,0.0,1808.19,3.6758,3.939,7.16,0
20250623,沪深300,4.7918,1.489,3.3027,1818.61,3.6761,3.9545,7.57,6
20250624,沪深300,16.6247,9.7391,6.8855,1845.29,3.6773,3.9975,8.71,13
20250625,沪深300,32.1671,10.3693,21.7978,1897.74,3.6799,4.0635,10.42,16
20250626,沪深300,5.304,6.8935,-1.5895,1889.38,3.6803,4.049,10.02,12
20250627,沪深300,5.8303,12.0237,-6.1934,1871.76,3.6808,4.0245,9.34,12
20250630,沪深300,12.1611,3.4695,8.6915,1890.44,3.6818,4.046,9.89,12
20250701,沪深300,1.9331,0.0557,1.8774,1895.13,3.6819,4.052,10.05,3
20250702,沪深300,0.9093,0.0,0.9093,1897.2,3.682,4.0545,10.12,1
20250703,沪深300,3.1698,0.5792,2.5906,1912.2,3.6823,4.081,10.83,4
20250704,沪深300,8.844,5.5541,3.2899,1922.24,3.6831,4.0955,11.2,8
20250707,沪深300,0.0,0.0,0.0,1914.26,3.6831,4.0785,10.74,0
20250708,沪深300,5.8746,0.0,5.8746,1935.87,3.6836,4.112,11.63,2
20250709,沪深300,0.2586,0.6472,-0.3886,1934.78,3.6836,4.1105,11.59,2
20250710,沪深300,3.5775,0.9779,2.5996,1947.5,3.684,4.132,12.16,4
20250711,沪深300,11.0598,8.7801,2.2797,1956.39,3.6851,4.146,12.51,11
20250714,沪深300,4.4681,0.258,4.2101,1959.65,3.6856,4.144,12.44,5
20250715,沪深300,0.6246,5.7146,-5.09,1955.25,3.6856,4.1455,12.48,4
20250716,沪深300,0.2651,0.0,0.2651,1950.09,3.6856,4.134,12.16,1
20250717,沪深300,0.5141,0.0,0.5141,1965.94,3.6857,4.1665,13.05,1
20250718,沪深300,0.7428,0.3986,0.3442,1981.14,3.6858,4.198,13.9,4
20250721,沪深300,1.4421,0.2982,1.1439,1994.33,3.6859,4.2235,14.58,4
20250722,沪深300,9.7594,2.657,7.1023,2020.36,3.6871,4.2635,15.63,8
20250723,沪深300,3.5704,4.3397,-0.7693,2020.29,3.6875,4.265,15.66,8
20250724,沪深300,1.9902,1.1521,0.8381,2034.16,3.6877,4.2925,16.4,5
20250725,沪深300,1.4671,2.1861,-0.719,2023.01,3.6879,4.2705,15.8,5
20250728,沪深300,0.0,1.3467,-1.3467,2027.11,3.6879,4.282,16.11,1
20250729,沪深300,3.3054,0.0006,3.3048,2039.43,3.6883,4.301,16.61,5
20250730,沪深300,5.448,2.4137,3.0343,2041.51,3.689,4.299,16.54,6
20250731,沪深300,2.5558,8.2217,-5.6659,1998.09,3.6893,4.2195,14.37,10
20250801,沪深300,0.3727,0.5005,-0.1278,1987.78,3.6893,4.198,13.79,3
20250804,沪深300,0.0,0.0,0.0,1996.07,3.6893,4.2155,14.26,0
20250805,沪深300,0.0,0.0,0.0,2011.93,3.6893,4.249,15.17,0
20250806,沪深300,0.6441,0.0,0.6441,2017.79,3.6894,4.26,15.47,1
20250807,沪深300,0.7615,0.7993,-0.0378,2017.51,3.6895,4.2595,15.45,2
20250808,沪深300,0.0199,0.0,0.0199,2012.56,3.6895,4.249,15.16,1
20250811,沪深300,1.7656,1.197,0.5686,2023.31,3.6897,4.2705,15.74,5
20250812,沪深300,0.0,0.0,0.0,2034.68,3.6897,4.2945,16.39,0
20250813,沪深300,3.6212,0.2961,3.3251,2055.3,3.6902,4.331,17.37,5
20250814,沪深300,1.4703,4.9861,-3.5158,2048.48,3.6904,4.324,17.17,9
20250815,沪深300,7.1587,4.5546,2.6041,2069.81,3.6913,4.3635,18.21,11
20250818,沪深300,3.7191,3.9856,-0.2665,2086.14,3.6918,4.3985,19.14,11
20250819,沪深300,0.0,1.4313,-1.4313,2074.27,3.6918,4.3765,18.55,2
20250820,沪深300,18.3688,5.3182,13.0506,2112.59,3.6943,4.4295,19.9,8
20250821,沪深300,3.889,1.5613,2.3278,2123.03,3.6949,4.4465,20.34,8
20250822,沪深300,19.8181,0.0,19.8181,2191.89,3.6981,4.549,23.01,11
20250825,沪深300,16.1751,9.2033,6.9718,2242.05,3.7008,4.6385,25.34,13
20250826,沪深300,2.9946,9.8931,-6.8985,2222.83,3.7013,4.613,24.63,7
20250827,沪深300,4.968,20.5236,-15.5556,2175.3,3.7022,4.5465,22.81,13
20250828,沪深300,10.6911,3.7811,6.9101,2223.94,3.7039,4.6335,25.1,12
20250829,沪深300,17.596,6.2435,11.3526,2254.64,3.7069,4.6735,26.07,9
20250901,沪深300,5.4518,4.5472,0.9046,2263.01,3.7079,4.689,26.46,8
20250902,沪深300,0.8477,2.7256,-1.8779,2248.34,3.7081,4.6625,25.74,5
20250903,沪深300,1.5636,0.0,1.5636,2229.64,3.7083,4.6205,24.6,1
20250904,沪深300,5.1213,12.6809,-7.5595,2175.83,3.7091,4.5245,21.98,6
20250905,沪深300,3.1454,0.0,3.1454,2227.31,3.7096,4.625,24.68,4
20250908,沪深300,0.8234,7.0068,-6.1834,2223.03,3.7098,4.629,24.78,4
20250909,沪深300,0.0,0.438,-0.438,2208.42,3.7098,4.5995,23.98,1
20250910,沪深300,0.0,0.0,0.0,2212.98,3.7098,4.609,24.24,0
20250911,沪深300,2.8104,0.0,2.8104,2273.92,3.7103,4.73,27.48,2
20250912,沪深300,0.0,4.1845,-4.1845,2252.94,3.7103,4.695,26.54,2
20250915,沪深300,0.0,0.0,0.0,2256.54,3.7103,4.7025,26.74,0
20250916,沪深300,0.0,1.029,-1.029,2250.7,3.7103,4.6925,26.47,1
20250917,沪深300,0.0,0.0,0.0,2267.01,3.7103,4.7265,27.39,0
20250918,沪深300,0.6404,11.2395,-10.5991,2225.97,3.7104,4.663,25.67,6
20250919,沪深300,0.0631,0.0,0.0631,2232.0,3.7104,4.6755,26.01,1
20250922,沪深300,0.0,0.0,0.0,2239.64,3.7104,4.6915,26.44,0
20250923,沪深300,3.7718,2.3053,1.4665,2241.34,3.7111,4.692,26.43,5
20250924,沪深300,2.7206,0.1953,2.5253,2265.14,3.7116,4.7365,27.61,6
20250925,沪深300,1.7653,0.0,1.7653,2282.69,3.7119,4.7695,28.49,2
20250926,沪深300,0.0,1.8923,-1.8923,2259.75,3.7119,4.7255,27.31,1
20250929,沪深300,10.5446,9.3682,1.1764,2298.47,3.7139,4.804,29.35,5
20250930,沪深300,0.0,0.1339,-0.1339,2305.03,3.7139,4.818,29.73,1
20251009,沪深300,2.7873,0.3479,2.4395,2344.56,3.7145,4.8955,31.79,5
20251010,沪深300,4.8517,8.7739,-3.9222,2291.6,3.7154,4.793,29.0,9
20251013,沪深300,6.9321,1.5762,5.3559,2285.08,3.7167,4.768,28.29,3
20251014,沪深300,6.9137,4.8224,2.0913,2263.13,3.718,4.718,26.9,11
20251015,沪深300,2.2555,4.4711,-2.2156,2292.54,3.7184,4.784,28.66,4
20251016,沪深300,0.5937,0.0695,0.5241,2299.06,3.7185,4.7965,28.99,3
20251017,沪深300,0.0,7.017,-7.017,2243.91,3.7185,4.696,26.29,4
20251020,沪深300,0.0837,0.0,0.0837,2252.12,3.7185,4.713,26.74,1
20251021,沪深300,3.153,3.8483,-0.6954,2285.36,3.7191,4.784,28.63,5
20251022,沪深300,0.0,0.0,0.0,2278.43,3.7191,4.7695,28.24,0
20251023,沪深300,0.0,0.6859,-0.6859,2284.67,3.7191,4.784,28.63,1
20251024,沪深300,1.6435,0.0,1.6435,2314.49,3.7194,4.843,30.21,3
20251027,沪深300,0.1304,0.0,0.1304,2342.58,3.7195,4.9015,31.78,2
20251028,沪深300,2.0784,4.702,-2.6236,2328.96,3.7199,4.8785,31.15,3
20251029,沪深300,0.829,0.0898,0.7392,2357.87,3.7201,4.9375,32.73,3
20251030,沪深300,0.4776,5.9041,-5.4265,2333.61,3.7202,4.898,31.66,2
20251031,沪深300,7.6282,13.8662,-6.238,2295.5,3.7217,4.831,29.81,12
20251103,沪深300,1.2982,0.0,1.2982,2301.56,3.7219,4.841,30.07,3
20251104,沪深300,7.8554,6.3015,1.5539,2285.99,3.7235,4.805,29.05,3
20251105,沪深300,0.0,0.763,-0.763,2286.65,3.7235,4.808,29.13,2
20251106,沪深300,0.0,0.3681,-0.3681,2320.76,3.7235,4.8805,31.07,1
20251107,沪深300,0.0,0.0,0.0,2314.82,3.7235,4.868,30.74,0
20251110,沪深300,0.0,0.0,0.0,2322.19,3.7235,4.8835,31.16,0
20251111,沪深300,1.1989,1.1847,0.0142,2301.04,3.7237,4.839,29.95,2
20251112,沪深300,0.253,0.3697,-0.1167,2300.69,3.7237,4.8385,29.94,2
20251113,沪深300,0.6124,0.0,0.6124,2324.84,3.7239,4.888,31.26,1
20251114,沪深300,0.0,1.9124,-1.9124,2287.73,3.7239,4.814,29.27,1
20251117,沪深300,1.0973,0.1765,0.9208,2273.92,3.7241,4.783,28.43,4
20251118,沪深300,2.7761,1.6745,1.1016,2262.9,3.7246,4.7575,27.73,5
20251119,沪深300,1.2606,4.6083,-3.3477,2265.98,3.7248,4.771,28.09,4
20251120,沪深300,0.0,0.0,0.0,2256.48,3.7248,4.751,27.55,0
20251121,沪深300,2.9809,30.6143,-27.6335,2175.66,3.7253,4.6385,24.51,11
20251124,沪深300,2.8296,10.1331,-7.3035,2165.99,3.7258,4.6335,24.36,10
20251125,沪深300,1.5674,5.2881,-3.7207,2178.64,3.726,4.6685,25.29,6
20251126,沪深300,5.6184,0.0,5.6184,2199.88,3.727,4.702,26.16,5
20251127,沪深300,0.0,0.0,0.0,2196.61,3.727,4.695,25.97,0
20251128,沪深300,0.0,0.4612,-0.4612,2202.69,3.727,4.709,26.35,1
20251201,沪深300,0.0,0.0,0.0,2226.55,3.727,4.76,27.72,0
20251202,沪深300,0.0,0.0,0.0,2216.26,3.727,4.738,27.13,0
20251203,沪深300,0.0,0.0,0.0,2207.37,3.727,4.719,26.62,0
20251204,沪深300,0.1467,0.0,0.1467,2212.43,3.7271,4.7295,26.9,1
20251205,沪深300,3.6938,4.9713,-1.2775,2230.57,3.7277,4.771,27.99,5
20251208,沪深300,7.0864,0.1768,6.9095,2237.26,3.729,4.7705,27.93,6
20251209,沪深300,0.0,1.2868,-1.2868,2224.25,3.729,4.7455,27.26,3
20251210,沪深300,1.8891,0.0,1.8891,2222.87,3.7293,4.7385,27.06,3
20251211,沪深300,2.1916,0.0,2.1916,2208.88,3.7297,4.704,26.12,1
20251212,沪深300,3.4745,0.5684,2.9061,2224.0,3.7303,4.73,26.8,8
20251215,沪深300,0.4636,2.4126,-1.9491,2209.83,3.7304,4.704,26.1,4
20251216,沪深300,4.6801,2.57,2.1101,2188.91,3.7312,4.655,24.76,5
20251217,沪深300,23.8835,8.2678,15.6157,2243.36,3.7354,4.7375,26.83,5
20251218,沪深300,0.894,0.4444,0.4496,2228.42,3.7356,4.705,25.95,3
20251219,沪深300,3.6679,0.892,2.7759,2241.61,3.7362,4.727,26.52,5
20251222,沪深300,8.0096,2.1859,5.8237,2266.88,3.7377,4.768,27.57,10
20251223,沪深300,4.3552,4.7549,-0.3997,2270.27,3.7385,4.776,27.75,10
20251224,沪深300,0.6722,0.0,0.6722,2279.74,3.7386,4.7945,28.24,3
20251225,沪深300,0.6076,0.0,0.6076,2284.39,3.7387,4.803,28.47,1
20251226,沪深300,3.3491,5.3469,-1.9979,2291.43,3.7393,4.822,28.95,8
20251229,沪深300,3.0336,5.1529,-2.1193,2279.1,3.7399,4.8005,28.36,8
20251230,沪深300,1.3211,0.0952,1.2259,2286.74,3.7401,4.814,28.71,2
20251231,沪深300,3.5545,0.0262,3.5283,2278.86,3.7408,4.79,28.05,4
20260105,沪深300,5.3357,6.2775,-0.9418,2321.92,3.7418,4.8825,30.49,9
20260106,沪深300,8.3436,7.9613,0.3823,2357.99,3.7434,4.9575,32.43,10
20260107,沪深300,1.0119,3.6686,-2.6568,2346.53,3.7436,4.939,31.93,8
20260108,沪深300,0.4557,0.9714,-0.5157,2329.15,3.7437,4.9035,30.98,3
20260109,沪深300,6.29,9.4124,-3.1224,2336.49,3.745,4.9255,31.52,9
20260112,沪深300,20.0438,5.659,14.3848,2363.69,3.749,4.9525,32.1,13
20260113,沪深300,7.282,8.3133,-1.0314,2353.83,3.7504,4.934,31.56,11
20260114,沪深300,31.5844,37.4718,-5.8873,2334.37,3.7567,4.9055,30.58,16
20260115,沪深300,132.7765,117.3313,15.4453,2352.64,3.7816,4.9115,29.88,13
20260116,沪深300,52.4229,235.4488,-183.026,2163.27,3.7911,4.897,29.17,15
20260119,沪深300,2.2269,174.1131,-171.8861,1965.03,3.7915,4.8375,27.59,7
20260120,沪深300,25.0413,124.0145,-98.9732,1860.29,3.7957,4.8235,27.08,13
20260121,沪深300,117.9875,201.5961,-83.6086,1778.53,3.8152,4.827,26.52,11
20260122,沪深300,61.3177,139.2541,-77.9364,1700.29,3.825,4.8265,26.18,12
20260123,沪深300,87.093,317.2582,-230.1652,1461.43,3.8385,4.801,25.07,10
20260126,沪深300,74.5778,274.8891,-200.3113,1264.72,3.8498,4.8125,25.01,14
20260127,沪深300,12.0879,190.6924,-178.6046,1085.73,3.8516,4.81,24.88,8
20260128,沪深300,179.0003,294.962,-115.9616,973.57,3.8778,4.828,24.5,14
20260129,沪深300,119.4268,30.1037,89.3231,1071.87,3.8948,4.871,25.06,12
20260130,沪深300,7.9168,1.4031,6.5137,1065.34,3.8959,4.8115,23.5,2
20260202,沪深300,9.4969,27.7412,-18.2443,1022.94,3.8971,4.702,20.65,7
20260203,沪深300,0.4184,0.0,0.4184,1036.85,3.8971,4.764,22.24,1
20260204,沪深300,0.0,0.0,0.0,1045.55,3.8971,4.804,23.27,0
20260205,沪深300,0.0,0.0,0.0,1039.9,3.8971,4.778,22.6,0
20260206,沪深300,0.0,0.0,0.0,1033.69,3.8971,4.7495,21.87,0
20260209,沪深300,0.39,0.0,0.39,1051.06,3.8972,4.8275,23.87,1
20260210,沪深300,0.0,0.0,0.0,1052.04,3.8972,4.832,23.99,0
20260211,沪深300,0.0,0.0,0.0,1049.76,3.8972,4.8215,23.72,0
20260212,沪深300,0.0,0.0,0.0,1051.17,3.8972,4.828,23.88,0
20260213,沪深300,8.7992,4.0391,4.7601,1042.97,3.8983,4.7685,22.32,5
20260224,沪深300,0.4937,0.0,0.4937,1053.96,3.8984,4.8165,23.55,1
20260225,沪深300,0.0,0.0,0.0,1061.18,3.8984,4.8495,24.4,0
20260226,沪深300,0.0,0.0,0.0,1058.01,3.8984,4.835,24.03,0
20260227,沪深300,0.0,0.0,0.0,1055.6,3.8984,4.824,23.74,0
20230703,上证50,0.0,0.0,0.0,0.0,0,2.58,0,0
20230704,上证50,0.0,0.0,0.0,0.0,0,2.584,0,0
20230705,上证50,0.0,0.0,0.0,0.0,0,2.569,0,0
20230706,上证50,0.0,0.0,0.0,0.0,0,2.55,0,0
20230707,上证50,0.0,0.0,0.0,0.0,0,2.539,0,0
20230710,上证50,0.7873,0.482,0.3053,0.3,2.5631,2.552,-0.43,5
20230711,上证50,0.8654,0.8813,-0.0159,0.29,2.5645,2.569,0.18,5
20230712,上证50,0.2849,0.2735,0.0114,0.3,2.5662,2.568,0.07,3
20230713,上证50,2.6299,0.5759,2.0539,2.37,2.5846,2.609,0.94,12
20230714,上证50,0.1765,0.0302,0.1463,2.52,2.5856,2.609,0.91,3
20230717,上证50,1.083,2.376,-1.293,1.2,2.5849,2.584,-0.04,9
20230718,上证50,0.0,0.0,0.0,1.2,2.5849,2.581,-0.15,0
20230719,上证50,1.3281,0.0,1.3281,2.54,2.5845,2.59,0.21,3
20230720,上证50,1.4219,0.501,0.9209,3.44,2.5851,2.576,-0.35,6
20230721,上证50,4.8465,1.9835,2.8629,6.32,2.5848,2.586,0.05,11
20230724,上证50,0.0459,0.147,-0.1011,6.18,2.5848,2.573,-0.46,2
20230725,上证50,24.8632,1.5961,23.2671,29.86,2.6146,2.655,1.55,17
20230726,上证50,0.7402,0.3272,0.413,30.24,2.6152,2.652,1.41,7
20230727,上证50,5.2237,2.8902,2.3335,32.57,2.6209,2.653,1.23,9
20230728,上证50,16.0862,0.96,15.1262,48.74,2.6429,2.727,3.18,12
20230731,上证50,7.2094,4.3439,2.8655,51.65,2.6536,2.731,2.92,16
20230801,上证50,3.8369,1.6515,2.1855,53.68,2.6572,2.723,2.47,9
20230802,上证50,3.3765,3.8903,-0.5137,52.67,2.6592,2.698,1.46,11
20230803,上证50,5.379,0.4114,4.9676,58.14,2.6629,2.723,2.26,9
